signal_idx,stock_code,t0_date,zone_tag,dd_tier,position_ratio,trend_tag,golden_trend_t0,status,target_entry_price,actual_entry_price,entry_day_idx,tp_price,sl_price,exit_price,exit_day_idx,exit_reason,pnl
1107,bj920719,2025-05-23,high_zone,5~10%,0.7274,bull_aligned,9.358,simulated,16.4255,16.4255,0.0,19.684319199999997,14.776379799999999,14.776379799999999,0.0,sl,-0.1004
1108,bj920946,2025-05-23,high_zone,10~15%,0.7849,bull_aligned,8.2638,observe_expire,11.84118,,,,,,,observe_expire,
1109,bj920077,2025-05-23,high_zone,10~15%,0.7118,bull_aligned,9.7069,observe_expire,14.3925,,,,,,,observe_expire,
1110,bj920263,2025-05-23,main_wave,>20%,0.5451,bull_aligned,10.4091,observe_expire,13.707,,,,,,,observe_expire,
1111,sz002651,2025-05-23,high_trap,>20%,0.8023,bull_aligned,6.2633,high_trap_skip,,,,,,,,,
1112,sz300920,2025-05-23,high_trap,5~10%,0.9558,bull_aligned,16.6587,high_trap_skip,,,,,,,,,
1113,bj920670,2025-05-23,bottom_start,5~10%,0.2519,neutral,12.5184,simulated,14.985336,14.985336,0.0,17.624253669599998,13.2260575536,14.800990477273174,21.0,expire,-0.012301727684105757
1114,sz000695,2025-05-23,main_wave,>20%,0.5039,neutral,8.6452,observe_expire,11.259,,,,,,,observe_expire,
1115,sh605136,2025-05-23,high_trap,>20%,1.0,bull_aligned,6.5511,high_trap_skip,,,,,,,,,
1116,bj920392,2025-05-23,main_wave,>20%,0.6932,bull_aligned,13.4326,simulated,23.210820000000002,23.210820000000002,0.0,27.316814058000002,20.474264322,20.474264322,2.0,sl,-0.1179
1117,sz300204,2025-05-23,high_trap,5~10%,1.0,bull_aligned,7.4451,high_trap_skip,,,,,,,,,
1118,sz002259,2025-05-23,high_zone,10~15%,0.7627,bull_aligned,2.6637,observe_expire,3.6479999999999997,,,,,,,observe_expire,
1119,sh688336,2025-05-23,high_trap,5~10%,1.0,bull_aligned,24.4191,high_trap_skip,,,,,,,,,
1120,sh600770,2025-05-23,high_trap,>20%,1.0,bull_aligned,3.8264,high_trap_skip,,,,,,,,,
1121,bj920190,2025-05-23,main_wave,15~20%,0.5532,bull_aligned,25.7649,observe_expire,31.91031,,,,,,,observe_expire,
1122,bj920719,2025-05-26,main_wave,5~10%,0.5982,bull_aligned,9.3568,simulated,14.661108,14.661108,0.0,17.232666343200002,12.9618855828,17.232666343200002,9.0,tp,0.1754
1123,sz002650,2025-05-26,high_trap,>20%,0.893,bull_aligned,5.4387,high_trap_skip,,,,,,,,,
1124,bj920169,2025-05-26,main_wave,3~5%,0.5534,bull_aligned,13.945,observe_expire,28.045319,,,,,,,observe_expire,
1125,bj920946,2025-05-26,high_zone,15~20%,0.7961,bull_aligned,8.2405,observe_expire,11.89723,,,,,,,observe_expire,
1126,sh605136,2025-05-26,high_trap,>20%,1.0,bull_aligned,6.7112,high_trap_skip,,,,,,,,,
1127,bj920436,2025-05-26,main_wave,15~20%,0.5247,bull_aligned,15.1604,observe_expire,20.448,,,,,,,observe_expire,
1128,bj920263,2025-05-26,main_wave,>20%,0.671,bull_aligned,10.5171,simulated,15.363000000000001,15.363000000000001,3.0,18.0807147,13.5517023,13.5517023,17.0,sl,-0.1179
1130,bj920300,2025-05-26,high_zone,15~20%,0.7736,bull_aligned,13.4914,simulated,20.804999999999996,20.804999999999996,2.0,24.121316999999994,18.595508999999996,18.595508999999996,16.0,sl,-0.1062
1131,sz301317,2025-05-26,main_wave,15~20%,0.5953,bull_aligned,19.8605,observe_expire,29.663909999999998,,,,,,,observe_expire,
1132,sz300561,2025-05-26,abyss_bottom,>20%,0.0345,neutral,11.8202,observe_expire,12.462171999999999,,,,,,,observe_expire,
1133,sz300472,2025-05-26,abyss_bottom,15~20%,0.0792,bear_aligned,2.8824,observe_expire,3.0555,,,,,,,observe_expire,
1134,bj920198,2025-05-26,main_wave,10~15%,0.4381,neutral,10.3229,observe_expire,12.39408,,,,,,,observe_expire,
1135,sz002289,2025-05-26,high_trap,15~20%,1.0,bull_aligned,8.2708,high_trap_skip,,,,,,,,,
1136,sz002693,2025-05-26,abyss_bottom,>20%,0.0736,neutral,7.1918,observe_expire,7.9055,,,,,,,observe_expire,
1137,bj920810,2025-05-26,main_wave,5~10%,0.4752,neutral,9.3413,observe_expire,14.2065,,,,,,,observe_expire,
1138,bj920946,2025-05-27,high_zone,>20%,0.7961,bull_aligned,8.2405,observe_expire,11.89723,,,,,,,observe_expire,
1139,bj920719,2025-05-27,main_wave,10~15%,0.5982,bull_aligned,9.3568,simulated,14.11776,14.11776,3.0,15.96718656,12.509747136,15.96718656,8.0,tp,0.131
1140,bj920571,2025-05-27,main_wave,5~10%,0.4632,neutral,5.6871,observe_expire,9.413984580000001,,,,,,,observe_expire,
1141,bj920895,2025-05-27,high_trap,3~5%,0.8589,bull_aligned,14.6989,high_trap_skip,,,,,,,,,
1142,bj920169,2025-05-27,main_wave,3~5%,0.5534,bull_aligned,13.945,observe_expire,28.045319,,,,,,,observe_expire,
1143,sz002898,2025-05-27,main_wave,5~10%,0.6826,neutral,6.5294,observe_expire,9.66042,,,,,,,observe_expire,
1144,sh605136,2025-05-27,high_trap,>20%,1.0,bull_aligned,6.7112,high_trap_skip,,,,,,,,,
1145,bj920263,2025-05-27,main_wave,>20%,0.671,bull_aligned,10.5171,simulated,15.363000000000001,15.363000000000001,2.0,18.0807147,13.5517023,13.5517023,16.0,sl,-0.1179
1146,sz002365,2025-05-27,high_trap,15~20%,1.0,bull_aligned,8.809,high_trap_skip,,,,,,,,,
1147,sh603389,2025-05-27,high_trap,10~15%,0.89,bull_aligned,5.9045,high_trap_skip,,,,,,,,,
1148,sz002868,2025-05-27,high_trap,15~20%,0.851,bull_aligned,15.0984,high_trap_skip,,,,,,,,,
1149,sh603192,2025-05-27,high_trap,>20%,1.0,bull_aligned,14.4911,high_trap_skip,,,,,,,,,
1150,sz002717,2025-05-27,abyss_bottom,>20%,0.1114,bear_aligned,2.05,simulated,2.0176,2.0176,2.0,2.3811715199999997,1.7752862399999998,1.7752862399999998,15.0,sl,-0.1201
1151,sz301316,2025-05-27,high_zone,>20%,0.7338,bull_aligned,21.4281,simulated,46.370259999999995,46.370259999999995,0.0,53.761679443999995,41.445738387999995,41.445738387999995,2.0,sl,-0.1062
1152,sz002259,2025-05-27,high_trap,10~15%,0.8923,bull_aligned,2.7582,high_trap_skip,,,,,,,,,
1153,bj920895,2025-05-28,high_trap,10~15%,0.8835,bull_aligned,15.0371,high_trap_skip,,,,,,,,,
1154,bj920719,2025-05-28,main_wave,5~10%,0.5902,bull_aligned,9.3755,simulated,14.575869,14.575869,1.0,17.1324764226,12.886525782900002,17.1324764226,7.0,tp,0.1754
1155,bj920436,2025-05-28,main_wave,>20%,0.6406,bull_aligned,15.1586,simulated,22.266,22.266,2.0,26.2048554,19.6408386,22.149999618530273,21.0,expire,-0.005209753950854434
1156,sz002898,2025-05-28,high_zone,10~15%,0.7612,bull_aligned,6.6261,observe_expire,10.1745,,,,,,,observe_expire,
1157,sh688455,2025-05-28,high_trap,>20%,1.0,bull_aligned,10.403,high_trap_skip,,,,,,,,,
1158,sz300472,2025-05-28,abyss_bottom,>20%,0.0997,bear_aligned,2.8436,simulated,3.2009999999999996,3.2009999999999996,4.0,3.7778201999999994,2.8165598999999997,2.8165598999999997,15.0,sl,-0.1201
1159,sz300945,2025-05-28,high_trap,5~10%,0.9083,bull_aligned,11.0879,high_trap_skip,,,,,,,,,
1160,sz002365,2025-05-28,high_trap,>20%,0.9595,bull_aligned,8.9536,high_trap_skip,,,,,,,,,
1161,sz002366,2025-05-28,high_trap,15~20%,1.0,bull_aligned,4.2158,high_trap_skip,,,,,,,,,
1163,sh603333,2025-05-28,high_trap,>20%,1.0,bull_aligned,4.772,high_trap_skip,,,,,,,,,
1164,sh603332,2025-05-28,high_trap,>20%,0.9972,bull_aligned,8.7808,high_trap_skip,,,,,,,,,
1165,bj920075,2025-05-28,main_wave,5~10%,0.3886,bull_aligned,22.8457,simulated,31.96036305,31.96036305,1.0,37.56621072897,28.256156972505,37.56621072897,9.0,tp,0.1754
1166,bj920576,2025-05-28,high_zone,15~20%,0.7966,bull_aligned,24.8547,observe_expire,34.70312,,,,,,,observe_expire,
1167,sh601579,2025-05-28,high_trap,>20%,1.0,bull_aligned,11.8951,high_trap_skip,,,,,,,,,
1168,sh688648,2025-05-28,high_trap,>20%,1.0,bull_aligned,21.3205,high_trap_skip,,,,,,,,,
1169,sz300205,2025-05-28,main_wave,10~15%,0.4142,neutral,2.9371,observe_expire,3.5568,,,,,,,observe_expire,
1170,bj920370,2025-05-29,main_wave,>20%,0.5333,bull_aligned,3.585,observe_expire,4.203,,,,,,,observe_expire,
1171,bj920571,2025-05-29,main_wave,5~10%,0.5268,bull_aligned,5.8418,simulated,10.01406714,10.01406714,0.0,11.770534516356,8.853436758474,11.770534516356,6.0,tp,0.1754
1172,bj920436,2025-05-29,main_wave,>20%,0.6142,bull_aligned,15.1752,simulated,21.852,21.852,3.0,25.7176188,19.2756492,22.239999771118164,21.0,expire,0.01775580135082211
1173,sz300804,2025-05-29,main_wave,10~15%,0.6469,bull_aligned,22.94,observe_expire,26.1288,,,,,,,observe_expire,
1174,sh605388,2025-05-29,high_zone,15~20%,0.7449,bull_aligned,5.4691,observe_expire,7.23387,,,,,,,observe_expire,
1175,sh603398,2025-05-29,abyss_bottom,>20%,0.0139,bear_aligned,5.7084,simulated,5.1507,5.1507,1.0,6.078856139999999,4.5321009299999995,4.5321009299999995,9.0,sl,-0.1201
1176,sz002366,2025-05-29,high_trap,15~20%,1.0,bull_aligned,4.2545,high_trap_skip,,,,,,,,,
1177,sz301316,2025-05-29,high_zone,10~15%,0.7529,bull_aligned,22.5565,simulated,47.127219999999994,47.127219999999994,0.0,52.216959759999995,42.30610539399999,42.30610539399999,0.0,sl,-0.1023
1178,sh603577,2025-05-29,high_trap,>20%,1.0,neutral,7.2194,high_trap_skip,,,,,,,,,
1179,sz300204,2025-05-29,high_trap,3~5%,0.9346,bull_aligned,7.735,high_trap_skip,,,,,,,,,
1180,sh688648,2025-05-29,high_trap,>20%,0.9305,bull_aligned,21.7712,high_trap_skip,,,,,,,,,
1181,bj920579,2025-05-29,main_wave,15~20%,0.4179,bear_aligned,23.5634,observe_expire,26.09901,,,,,,,observe_expire,
1182,sh605136,2025-05-29,high_trap,>20%,0.9789,bull_aligned,6.9768,high_trap_skip,,,,,,,,,
1183,sz002471,2025-05-29,high_trap,>20%,1.0,bull_aligned,2.8001,high_trap_skip,,,,,,,,,
1184,sh688136,2025-05-29,high_trap,>20%,0.8899,bull_aligned,27.9511,high_trap_skip,,,,,,,,,
1185,sz301316,2025-05-30,main_wave,5~10%,0.6395,bull_aligned,23.3181,simulated,42.51228828,42.51228828,0.0,49.968943644312,37.585114068348,39.838375706035855,21.0,expire,-0.06289740407180322
1186,bj920047,2025-05-30,high_zone,5~10%,0.7337,neutral,13.5789,observe_expire,16.3875,,,,,,,observe_expire,
1187,bj920475,2025-05-30,main_wave,15~20%,0.3502,neutral,15.3465,observe_expire,17.042849999999998,,,,,,,observe_expire,
1188,sz002630,2025-05-30,abyss_bottom,10~15%,0.1123,bear_aligned,2.5917,observe_expire,2.522,,,,,,,observe_expire,
1189,sz002907,2025-05-30,high_trap,>20%,1.0,bull_aligned,12.2341,high_trap_skip,,,,,,,,,
1190,sz000903,2025-05-30,high_trap,15~20%,0.8818,bull_aligned,2.8394,high_trap_skip,,,,,,,,,
1191,sz301209,2025-05-30,high_trap,>20%,0.8219,bull_aligned,32.2717,high_trap_skip,,,,,,,,,
1192,sh603390,2025-05-30,high_trap,>20%,1.0,bull_aligned,8.8153,high_trap_skip,,,,,,,,,
1193,sh600358,2025-05-30,high_zone,0~3%,0.7583,bull_aligned,3.6536,observe_expire,4.4935,,,,,,,observe_expire,
1194,bj920394,2025-05-30,main_wave,5~10%,0.5481,neutral,32.7055,observe_expire,37.310720370000006,,,,,,,observe_expire,
1195,sz300204,2025-05-30,high_trap,0~3%,0.9122,bull_aligned,7.8821,high_trap_skip,,,,,,,,,
1196,sh688136,2025-05-30,high_trap,>20%,0.9621,bull_aligned,28.2009,high_trap_skip,,,,,,,,,
1197,sh688799,2025-05-30,high_trap,5~10%,0.935,bull_aligned,25.1238,high_trap_skip,,,,,,,,,
1198,sh603389,2025-05-30,high_trap,10~15%,0.9463,bull_aligned,6.5728,high_trap_skip,,,,,,,,,
1199,bj920174,2025-05-30,main_wave,10~15%,0.4026,bull_aligned,27.2673,observe_expire,36.33408000000001,,,,,,,observe_expire,
1200,sz002537,2025-06-03,high_zone,5~10%,0.7105,bull_aligned,5.9004,simulated,7.9135,7.9135,7.0,9.483538399999999,7.118984599999999,9.483538399999999,10.0,tp,0.1984
1201,bj920047,2025-06-03,high_trap,>20%,0.8276,bull_aligned,13.5759,high_trap_skip,,,,,,,,,
1203,sz300804,2025-06-03,high_trap,15~20%,0.8041,bull_aligned,22.3971,high_trap_skip,,,,,,,,,
1204,sz002630,2025-06-03,abyss_bottom,10~15%,0.1828,neutral,2.5248,simulated,2.7839,2.7839,0.0,3.17030532,2.43702606,2.819999933242798,21.0,expire,0.012967395827004458
1205,sh600358,2025-06-03,high_trap,0~3%,0.9905,bull_aligned,3.7169,high_trap_skip,,,,,,,,,
1206,bj920429,2025-06-03,main_wave,>20%,0.6368,neutral,18.7625,observe_expire,23.593410000000002,,,,,,,observe_expire,
1208,bj920363,2025-06-03,main_wave,3~5%,0.5062,neutral,10.1435,observe_expire,13.518696,,,,,,,observe_expire,
1209,sz003010,2025-06-03,high_trap,>20%,0.9461,bull_aligned,22.5064,high_trap_skip,,,,,,,,,
1210,sz301024,2025-06-03,high_trap,>20%,1.0,bull_aligned,24.9368,high_trap_skip,,,,,,,,,
1211,bj920132,2025-06-03,high_zone,10~15%,0.7571,neutral,16.3815,observe_expire,22.6195,,,,,,,observe_expire,
1212,sz300468,2025-06-03,high_trap,0~3%,0.8607,bull_aligned,15.3125,high_trap_skip,,,,,,,,,
1213,sz300204,2025-06-03,high_trap,10~15%,0.9537,bull_aligned,8.1863,high_trap_skip,,,,,,,,,
1214,sh688799,2025-06-03,high_trap,>20%,0.8887,bull_aligned,24.9902,high_trap_skip,,,,,,,,,
1215,bj920576,2025-06-03,main_wave,15~20%,0.6552,bull_aligned,25.2145,observe_expire,33.02874,,,,,,,observe_expire,
1216,sh603390,2025-06-03,high_trap,>20%,0.8844,bull_aligned,9.116,high_trap_skip,,,,,,,,,
1217,sz002898,2025-06-03,high_trap,10~15%,0.9065,bull_aligned,7.0261,high_trap_skip,,,,,,,,,
1218,sz000565,2025-06-04,main_wave,15~20%,0.509,neutral,6.4421,observe_expire,8.60787,,,,,,,observe_expire,
1219,bj920895,2025-06-04,high_trap,5~10%,0.8772,bull_aligned,16.3539,high_trap_skip,,,,,,,,,
1220,sz002289,2025-06-04,high_trap,5~10%,0.8396,bull_aligned,10.2605,high_trap_skip,,,,,,,,,
1221,sh600468,2025-06-04,high_trap,5~10%,1.0,bull_aligned,3.9829,high_trap_skip,,,,,,,,,
1222,bj920077,2025-06-04,main_wave,10~15%,0.6576,bull_aligned,10.0706,observe_expire,13.39728,,,,,,,observe_expire,
1223,bj920047,2025-06-04,high_trap,>20%,0.8276,bull_aligned,13.5759,high_trap_skip,,,,,,,,,
1224,sz003010,2025-06-04,high_trap,>20%,0.9461,bull_aligned,22.5064,high_trap_skip,,,,,,,,,
1225,sz002250,2025-06-04,high_trap,3~5%,1.0,bull_aligned,5.8186,high_trap_skip,,,,,,,,,
1226,bj920273,2025-06-04,main_wave,>20%,0.6864,neutral,31.4599,simulated,39.77217,39.77217,9.0,46.80786687300001,35.083031157,38.80545365246312,21.0,expire,-0.024306351590493547
1227,sz301335,2025-06-04,main_wave,15~20%,0.5785,bull_aligned,20.7193,observe_expire,31.07043,,,,,,,observe_expire,
1228,sz002630,2025-06-04,abyss_bottom,10~15%,0.1828,neutral,2.5248,simulated,2.7839,2.7839,0.0,3.17030532,2.43702606,2.740000009536743,21.0,expire,-0.015769241159257485
1229,bj920419,2025-06-04,main_wave,15~20%,0.4954,neutral,16.4263,observe_expire,21.51945,,,,,,,observe_expire,
1230,bj920017,2025-06-04,main_wave,5~10%,0.6871,bull_aligned,14.2438,observe_expire,17.45742075,,,,,,,observe_expire,
1231,bj920735,2025-06-04,high_zone,15~20%,0.7497,neutral,26.7637,observe_expire,32.350159999999995,,,,,,,observe_expire,
1232,bj920344,2025-06-04,main_wave,5~10%,0.6521,bull_aligned,17.6274,observe_expire,22.503096000000003,,,,,,,observe_expire,
1233,sz002076,2025-06-04,abyss_bottom,5~10%,0.1121,neutral,1.7153,simulated,1.8333,1.8333,6.0,2.053296,1.65583656,2.053296,21.0,tp,0.12
1234,bj920145,2025-06-04,high_trap,>20%,0.924,bull_aligned,18.5956,high_trap_skip,,,,,,,,,
1235,bj920982,2025-06-04,main_wave,>20%,0.697,bull_aligned,265.5483,simulated,323.84214,323.84214,7.0,381.129814566,285.66115169399995,381.129814566,18.0,tp,0.1769
1236,bj920748,2025-06-05,main_wave,0~3%,0.6774,bull_aligned,20.7485,observe_expire,41.719991,,,,,,,observe_expire,
1237,sh600358,2025-06-05,high_trap,5~10%,1.0,bull_aligned,3.7629,high_trap_skip,,,,,,,,,
1238,bj920047,2025-06-05,high_trap,10~15%,0.9135,bull_aligned,13.416,high_trap_skip,,,,,,,,,
1239,sz300804,2025-06-05,high_trap,0~3%,0.8784,bull_aligned,22.2917,high_trap_skip,,,,,,,,,
1240,sz300946,2025-06-05,main_wave,>20%,0.6533,bull_aligned,31.3035,simulated,46.94751,46.94751,0.0,55.252524519000005,41.412398571000004,44.10525735179868,21.0,expire,-0.060541073386028876
1241,sz300530,2025-06-05,high_trap,15~20%,0.9274,bull_aligned,21.0083,high_trap_skip,,,,,,,,,
1242,sz300546,2025-06-05,high_zone,5~10%,0.7328,bull_aligned,14.4491,observe_expire,23.812414999999998,,,,,,,observe_expire,
1243,sz300651,2025-06-05,high_trap,10~15%,1.0,bull_aligned,11.9616,high_trap_skip,,,,,,,,,
1244,bj920429,2025-06-05,high_trap,15~20%,0.8239,bull_aligned,18.8776,high_trap_skip,,,,,,,,,
1245,sz301287,2025-06-05,high_trap,5~10%,0.8855,bull_aligned,27.2761,high_trap_skip,,,,,,,,,
1246,sz300945,2025-06-05,high_trap,15~20%,1.0,bull_aligned,11.8635,high_trap_skip,,,,,,,,,
1247,sz301209,2025-06-05,high_trap,0~3%,0.853,bull_aligned,35.1197,high_trap_skip,,,,,,,,,
1248,sh603093,2025-06-05,high_trap,5~10%,1.0,bull_aligned,10.8641,high_trap_skip,,,,,,,,,
1249,sz300368,2025-06-05,high_zone,5~10%,0.7339,bull_aligned,5.0826,observe_expire,6.8305,,,,,,,observe_expire,
1250,sh603123,2025-06-05,high_trap,>20%,1.0,bull_aligned,7.2487,high_trap_skip,,,,,,,,,
1251,sz301005,2025-06-05,main_wave,>20%,0.6996,bull_aligned,18.7053,observe_expire,24.19236,,,,,,,observe_expire,
1252,sz301225,2025-06-05,high_trap,15~20%,0.9663,bull_aligned,42.0033,high_trap_skip,,,,,,,,,
1253,sh603076,2025-06-05,high_trap,>20%,1.0,bull_aligned,20.3713,high_trap_skip,,,,,,,,,
1254,sh688336,2025-06-05,high_trap,15~20%,0.867,bull_aligned,28.2123,high_trap_skip,,,,,,,,,
1255,bj920748,2025-06-06,high_zone,3~5%,0.7137,bull_aligned,20.8113,observe_expire,42.130695,,,,,,,observe_expire,
1256,sz000889,2025-06-06,high_trap,10~15%,0.8723,neutral,2.4257,high_trap_skip,,,,,,,,,
1257,bj920396,2025-06-06,high_zone,>20%,0.7184,bull_aligned,20.7658,observe_expire,35.82127,,,,,,,observe_expire,
1258,bj920305,2025-06-06,abyss_bottom,>20%,0.0081,bear_aligned,11.8816,simulated,11.4654,11.4654,3.0,13.53146508,10.08840546,10.08840546,6.0,sl,-0.1201
1259,sz300530,2025-06-06,high_trap,>20%,0.8325,bull_aligned,21.1089,high_trap_skip,,,,,,,,,
1260,bj920493,2025-06-06,main_wave,15~20%,0.342,bear_aligned,130.6954,observe_expire,125.91000000000001,,,,,,,observe_expire,
1261,sz301209,2025-06-06,high_trap,5~10%,0.859,bull_aligned,35.9187,high_trap_skip,,,,,,,,,
1262,sz300963,2025-06-06,high_zone,3~5%,0.7099,bull_aligned,10.4595,observe_expire,20.696415,,,,,,,observe_expire,
1263,sh603226,2025-06-06,high_trap,5~10%,1.0,bull_aligned,6.059,high_trap_skip,,,,,,,,,
1264,sz300651,2025-06-06,high_trap,10~15%,1.0,bull_aligned,11.9849,high_trap_skip,,,,,,,,,
1265,sz300804,2025-06-06,main_wave,0~3%,0.663,bull_aligned,22.254,observe_expire,37.635999999999996,,,,,,,observe_expire,
1266,sh688183,2025-06-06,main_wave,0~3%,0.4796,neutral,23.6462,observe_expire,30.682748999999998,,,,,,,observe_expire,
1267,sh603093,2025-06-06,high_trap,5~10%,1.0,bull_aligned,10.8473,high_trap_skip,,,,,,,,,
1268,sz301316,2025-06-06,main_wave,10~15%,0.551,bull_aligned,25.9738,observe_expire,37.5791424,,,,,,,observe_expire,
1269,sz300255,2025-06-06,high_trap,5~10%,0.925,bull_aligned,20.6007,high_trap_skip,,,,,,,,,
1270,bj920207,2025-06-06,main_wave,10~15%,0.3519,bear_aligned,20.4944,observe_expire,22.849430400000003,,,,,,,observe_expire,
1271,bj920748,2025-06-09,high_zone,10~15%,0.739,bull_aligned,20.6138,observe_expire,56.89825499999999,,,,,,,observe_expire,
1272,sh600358,2025-06-09,high_trap,10~15%,1.0,bull_aligned,3.9939,high_trap_skip,,,,,,,,,
1273,bj920017,2025-06-09,high_zone,10~15%,0.7494,bull_aligned,14.3819,observe_expire,18.002025,,,,,,,observe_expire,
1274,bj920396,2025-06-09,high_zone,>20%,0.7113,bull_aligned,21.5757,observe_expire,35.58491,,,,,,,observe_expire,
1275,sh603226,2025-06-09,high_trap,5~10%,1.0,bull_aligned,6.1749,high_trap_skip,,,,,,,,,
1276,sz300255,2025-06-09,high_trap,>20%,0.9641,bull_aligned,21.4503,high_trap_skip,,,,,,,,,
1277,sz300804,2025-06-09,high_trap,10~15%,0.862,bull_aligned,21.4037,high_trap_skip,,,,,,,,,
1278,sz002882,2025-06-09,high_trap,10~15%,0.8388,bull_aligned,15.0015,high_trap_skip,,,,,,,,,
1279,bj920895,2025-06-09,high_trap,0~3%,0.8897,bull_aligned,18.2235,high_trap_skip,,,,,,,,,
1280,sz300530,2025-06-09,high_trap,>20%,0.9082,bull_aligned,21.3418,high_trap_skip,,,,,,,,,
1281,sz300651,2025-06-09,high_trap,>20%,0.9248,bull_aligned,12.0633,high_trap_skip,,,,,,,,,
1282,bj920719,2025-06-09,main_wave,0~3%,0.6264,bull_aligned,9.953,observe_expire,13.774,,,,,,,observe_expire,
1283,sh603093,2025-06-09,high_trap,15~20%,0.9599,bull_aligned,10.9213,high_trap_skip,,,,,,,,,
1284,bj920174,2025-06-09,main_wave,15~20%,0.4737,bull_aligned,29.451,simulated,38.214,38.214,6.0,44.9740566,33.7085694,40.41999816894531,21.0,expire,0.05772748649566428
1285,sz002199,2025-06-09,bottom_start,0~3%,0.2703,bull_aligned,4.6094,observe_expire,6.6930000000000005,,,,,,,observe_expire,
1286,sz300584,2025-06-09,high_trap,15~20%,0.9572,bull_aligned,18.1805,high_trap_skip,,,,,,,,,
1287,bj920505,2025-06-09,high_zone,5~10%,0.777,bull_aligned,30.0799,observe_expire,44.835629999999995,,,,,,,observe_expire,
1288,bj920748,2025-06-10,high_zone,5~10%,0.739,bull_aligned,20.6138,observe_expire,56.89825499999999,,,,,,,observe_expire,
1289,sz002199,2025-06-10,bottom_start,0~3%,0.2703,bull_aligned,4.6094,observe_expire,6.6930000000000005,,,,,,,observe_expire,
1290,bj920505,2025-06-10,high_zone,0~3%,0.777,bull_aligned,30.0799,observe_expire,44.835629999999995,,,,,,,observe_expire,
1291,bj920719,2025-06-10,main_wave,0~3%,0.6264,bull_aligned,9.953,observe_expire,13.774,,,,,,,observe_expire,
1292,sz002882,2025-06-10,high_trap,10~15%,0.8388,bull_aligned,15.0015,high_trap_skip,,,,,,,,,
1293,bj920090,2025-06-10,main_wave,5~10%,0.5093,bull_aligned,5.3994,observe_expire,6.5160480000000005,,,,,,,observe_expire,
1294,sz002250,2025-06-10,high_trap,>20%,0.9546,bull_aligned,6.0166,high_trap_skip,,,,,,,,,
1295,sz300255,2025-06-10,high_trap,>20%,0.9641,bull_aligned,21.4503,high_trap_skip,,,,,,,,,
1296,sz300368,2025-06-10,high_trap,>20%,0.8978,bull_aligned,5.0433,high_trap_skip,,,,,,,,,
1297,sz301287,2025-06-10,high_zone,>20%,0.7641,bull_aligned,27.1542,observe_expire,38.301719999999996,,,,,,,observe_expire,
