signal_idx,stock_code,t0_date,zone_tag,dd_tier,position_ratio,trend_tag,golden_trend_t0,support_score,ma_zone,_ind_config,status,target_entry_price,actual_entry_price,entry_day_idx,tp_price,sl_price,exit_price,exit_day_idx,exit_reason,pnl,gt_t0,gt_channel_width,gt_n,gt_k,gt_offset,tp_mult,sl_buffer,gt_at_entry,ema_h_at_entry,channel_at_entry,gap_at_entry,fwd_low,fwd_low_day,fwd_high,fwd_high_day,hold_low,hold_low_day,hold_high,hold_high_day,entry_type
3778,bj920199,2026-01-09,main_wave,>20%,0.6551,bull_aligned,30.0926,6.0,transition,"('none', False)",order_timeout,30.0926,,,,,,,order_timeout,,30.0926,7.0855,22.0,2.0,0.95,2.0,0.03,,,,,40.3,15.0,59.59,0.0,,,,,none
3791,bj920199,2026-01-12,main_wave,>20%,0.5008,bull_aligned,30.3995,6.0,transition,"('none', False)",order_timeout,30.3995,,,,,,,order_timeout,,30.3995,7.9153,22.0,2.0,0.95,2.0,0.03,,,,,40.3,14.0,55.53,0.0,,,,,none
3804,bj920199,2026-01-13,main_wave,15~20%,0.5008,bull_aligned,30.3995,6.0,transition,"('none', False)",order_timeout,30.3995,,,,,,,order_timeout,,30.3995,7.9153,22.0,2.0,0.95,2.0,0.03,,,,,40.3,13.0,52.5,0.0,,,,,none
3893,bj920199,2026-01-20,main_wave,10~15%,0.3354,neutral,31.3761,6.0,transition,"('none', False)",simulated,31.3761,46.3763,2.0,54.7241,41.7387,41.7387,4.0,sl,-0.1,31.3761,10.7712,20.0,2.0,0.95,2.0,0.03,,,,,40.3,8.0,48.68,2.0,41.71,4.0,48.68,2.0,60m
531,bj920982,2025-04-02,high_trap,10~15%,0.8867,bull_aligned,165.2838,6.0,transition,"('none', False)",order_timeout,165.2838,,,,,,,order_timeout,,165.2838,36.9967,15.0,1.751,0.95,2.0,0.03,,,,,208.3264,1.0,337.2903,18.0,,,,,none
690,bj920982,2025-04-16,high_trap,5~10%,1.0,bull_aligned,169.9633,6.0,transition,"('none', False)",order_timeout,169.9633,,,,,,,order_timeout,,169.9633,55.949,14.0,2.0,0.95,2.0,0.03,,,,,281.2864,1.0,440.6904,21.0,,,,,none
754,bj920982,2025-04-21,high_trap,5~10%,0.8286,bull_aligned,178.962,6.0,transition,"('none', False)",order_timeout,178.962,,,,,,,order_timeout,,178.962,64.1495,14.0,2.0,0.95,2.0,0.03,,,,,282.3471,4.0,450.2139,19.0,,,,,none
1235,bj920982,2025-06-04,main_wave,>20%,0.697,bull_aligned,265.5483,6.0,transition,"('none', False)",order_timeout,265.5483,,,,,,,order_timeout,,265.5483,95.042,14.0,2.0,0.95,2.0,0.03,,,,,312.6612,12.0,396.8121,0.0,,,,,none
1567,bj920982,2025-07-01,main_wave,15~20%,0.6533,neutral,273.3128,4.0,transition,"('none', False)",order_timeout,273.3128,,,,,,,order_timeout,,273.3128,82.1889,21.0,2.0,0.95,2.0,0.03,,,,,326.893,19.0,393.6569,0.0,,,,,none
3371,bj920982,2025-12-03,abyss_bottom,3~5%,0.0267,bear_aligned,206.5605,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
532,sh603119,2025-04-02,high_trap,>20%,0.8685,bull_aligned,21.8968,6.0,transition,"('none', False)",order_timeout,21.8968,,,,,,,order_timeout,,21.8968,6.9777,14.0,2.0,0.98,2.0,0.03,,,,,21.6952,3.0,38.4726,21.0,,,,,none
2371,sh603119,2025-09-03,high_trap,10~15%,0.9803,bull_aligned,38.9542,6.0,transition,"('none', False)",order_timeout,38.9542,,,,,,,order_timeout,,38.9542,11.7178,13.0,2.0,0.95,2.0,0.03,,,,,58.4349,1.0,90.3992,10.0,,,,,none
2436,sh603119,2025-09-09,high_zone,3~5%,0.7741,bull_aligned,40.5844,6.0,transition,"('none', False)",order_timeout,40.5844,,,,,,,order_timeout,,40.5844,14.0191,13.0,2.0,0.95,1.5,0.03,,,,,67.2891,18.0,90.3992,6.0,,,,,none
2451,sh603119,2025-09-10,high_trap,10~15%,0.894,bull_aligned,41.1516,6.0,transition,"('none', False)",order_timeout,41.1516,,,,,,,order_timeout,,41.1516,14.4442,13.0,2.0,0.95,2.0,0.03,,,,,67.2891,17.0,90.3992,5.0,,,,,none
2679,sh603119,2025-09-29,high_trap,>20%,0.877,bull_aligned,55.0057,6.0,transition,"('none', False)",order_timeout,55.0057,,,,,,,order_timeout,,55.0057,19.3522,14.0,2.0,0.95,2.0,0.03,,,,,67.2891,4.0,88.5654,0.0,,,,,none
533,sz300233,2025-04-02,high_zone,>20%,0.7029,bull_aligned,12.4784,6.0,transition,"('none', False)",simulated,12.4784,16.0001,6.0,17.9201,14.4001,15.2656,16.0,ma_support_break,-0.045904,12.4784,4.4014,16.0,2.0,0.95,1.5,0.03,,,,,13.781,3.0,22.6786,0.0,15.0605,16.0,17.2873,15.0,60m
536,bj920351,2025-04-03,main_wave,3~5%,0.4136,neutral,11.1884,4.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
695,bj920351,2025-04-16,high_zone,>20%,0.7086,bull_aligned,10.7024,6.0,transition,"('none', False)",order_timeout,10.7024,,,,,,,order_timeout,,10.7024,5.7405,20.0,2.0,0.95,1.5,0.03,,,,,20.6343,9.0,48.7148,17.0,,,,,none
4303,bj920351,2026-03-03,abyss_bottom,>20%,0.0846,neutral,19.8429,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
4348,bj920351,2026-03-05,high_zone,>20%,0.7694,neutral,19.6755,4.0,transition,"('none', False)",order_timeout,19.6755,,,,,,,order_timeout,,19.6755,3.314,21.0,1.701,0.95,1.5,0.03,,,,,17.2,20.0,24.89,1.0,,,,,none
537,sz002165,2025-04-03,high_trap,10~15%,0.8294,bull_aligned,4.0925,6.0,transition,"('none', False)",order_timeout,4.0925,,,,,,,order_timeout,,4.0925,1.078,17.0,1.945,0.95,2.0,0.03,,,,,6.3409,0.0,13.6175,19.0,,,,,none
4037,sz002165,2026-01-30,high_trap,15~20%,0.8832,bull_aligned,7.1293,6.0,transition,"('none', False)",simulated,7.1293,12.403,11.0,13.6433,11.1627,11.1627,15.0,sl,-0.1,7.1293,1.204,19.0,1.563,0.95,2.0,0.03,,,,,10.84,16.0,14.99,2.0,11.13,15.0,13.33,12.0,60m
4052,sz002165,2026-02-02,high_trap,10~15%,1.0,bull_aligned,7.1815,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
4085,sz002165,2026-02-04,high_zone,>20%,0.7829,bull_aligned,7.2002,6.0,transition,"('none', False)",simulated,7.2002,12.403,8.0,13.6433,11.1627,11.1627,12.0,sl,-0.1,7.2002,1.6139,18.0,1.715,0.95,1.5,0.03,,,,,10.84,13.0,14.75,0.0,11.13,12.0,13.33,9.0,60m
4106,sz002165,2026-02-05,high_trap,15~20%,0.9701,bull_aligned,7.2526,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
540,sz300561,2025-04-03,abyss_bottom,>20%,0.1997,bear_aligned,36.5911,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
566,sz300561,2025-04-07,abyss_bottom,>20%,0.0895,bear_aligned,35.5667,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
656,sz300561,2025-04-14,abyss_bottom,>20%,0.1214,bear_aligned,30.8524,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
864,sz300561,2025-04-30,abyss_bottom,3~5%,0.0029,bear_aligned,21.9349,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
884,sz300561,2025-05-06,abyss_bottom,10~15%,0.0163,bear_aligned,20.3395,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
916,sz300561,2025-05-08,abyss_bottom,10~15%,0.029,bear_aligned,19.5815,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1073,sz300561,2025-05-21,abyss_bottom,15~20%,0.0184,bear_aligned,12.7569,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1132,sz300561,2025-05-26,abyss_bottom,>20%,0.0345,neutral,11.8202,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1367,sz300561,2025-06-16,abyss_bottom,10~15%,0.0226,neutral,11.5192,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
541,sz002900,2025-04-03,main_wave,>20%,0.5678,bull_aligned,8.7807,5.0,transition,"('none', False)",order_timeout,8.7807,,,,,,,order_timeout,,8.7807,1.1874,17.0,1.429,0.95,2.0,0.03,,,,,10.7058,17.0,17.9219,3.0,,,,,none
565,sz002900,2025-04-07,high_trap,10~15%,1.0,bull_aligned,8.8641,6.0,transition,"('none', False)",order_timeout,8.8641,,,,,,,order_timeout,,8.8641,1.2026,18.0,1.39,0.95,2.0,0.03,,,,,10.7058,16.0,17.9219,2.0,,,,,none
544,sz002923,2025-04-03,high_trap,>20%,0.921,bull_aligned,8.9166,6.0,transition,"('none', False)",order_timeout,8.9166,,,,,,,order_timeout,,8.9166,2.3802,18.0,2.0,0.98,2.0,0.03,,,,,11.2358,16.0,17.2737,0.0,,,,,none
547,bj920371,2025-04-03,main_wave,0~3%,0.5672,neutral,6.7412,6.0,transition,"('none', False)",order_timeout,6.7412,,,,,,,order_timeout,,6.7412,2.6468,15.0,2.0,0.95,2.0,0.03,,,,,9.351,0.0,18.2459,3.0,,,,,none
553,bj920371,2025-04-07,main_wave,15~20%,0.6627,neutral,6.7624,6.0,transition,"('none', False)",order_timeout,6.7624,,,,,,,order_timeout,,6.7624,2.6039,16.0,2.0,0.95,2.0,0.03,,,,,10.1344,15.0,18.2459,2.0,,,,,none
572,bj920371,2025-04-08,main_wave,>20%,0.6627,neutral,6.7624,6.0,transition,"('none', False)",order_timeout,6.7624,,,,,,,order_timeout,,6.7624,2.6039,16.0,2.0,0.95,2.0,0.03,,,,,10.1344,14.0,18.2459,1.0,,,,,none
592,bj920371,2025-04-09,high_trap,>20%,1.0,neutral,6.7042,6.0,transition,"('none', False)",order_timeout,6.7042,,,,,,,order_timeout,,6.7042,2.6716,17.0,2.0,0.95,2.0,0.03,,,,,10.1344,13.0,18.2459,0.0,,,,,none
633,bj920371,2025-04-11,high_trap,>20%,0.823,bull_aligned,6.5667,6.0,transition,"('none', False)",order_timeout,6.5667,,,,,,,order_timeout,,6.5667,3.0545,18.0,2.0,0.95,2.0,0.03,,,,,10.1344,11.0,16.6593,3.0,,,,,none
680,bj920371,2025-04-16,main_wave,>20%,0.6305,bull_aligned,6.4324,6.0,transition,"('none', False)",order_timeout,6.4324,,,,,,,order_timeout,,6.4324,3.797,19.0,2.0,0.95,2.0,0.03,,,,,10.1344,8.0,16.6593,0.0,,,,,none
699,bj920371,2025-04-17,main_wave,>20%,0.6546,bull_aligned,6.4561,6.0,transition,"('none', False)",order_timeout,6.4561,,,,,,,order_timeout,,6.4561,3.9989,19.0,2.0,0.95,2.0,0.03,,,,,10.1344,7.0,14.7752,0.0,,,,,none
1043,bj920371,2025-05-19,main_wave,15~20%,0.5143,neutral,8.3234,6.0,transition,"('none', False)",order_timeout,8.3234,,,,,,,order_timeout,,8.3234,3.8409,19.0,2.0,0.95,2.0,0.03,,,,,10.55,21.0,13.8728,0.0,,,,,none
548,sz000722,2025-04-03,high_zone,10~15%,0.7273,bull_aligned,8.5955,3.0,transition,"('none', False)",order_timeout,8.5955,,,,,,,order_timeout,,8.5955,1.0015,16.0,1.341,0.95,1.5,0.03,,,,,10.9302,10.0,14.8715,1.0,,,,,none
560,sz000722,2025-04-07,high_trap,15~20%,1.0,bull_aligned,8.701,4.0,transition,"('none', False)",order_timeout,8.701,,,,,,,order_timeout,,8.701,1.0279,17.0,1.294,0.95,2.0,0.03,,,,,10.9302,9.0,14.8715,0.0,,,,,none
552,bj920403,2025-04-07,main_wave,15~20%,0.6989,neutral,14.9565,5.0,transition,"('none', False)",simulated,14.9565,27.8485,8.0,32.8612,25.0636,25.0636,11.0,sl,-0.100001,14.9565,4.3892,19.0,2.0,0.95,2.0,0.03,,,,,19.9747,0.0,39.7575,1.0,24.3432,11.0,29.5571,8.0,60m
571,bj920403,2025-04-08,main_wave,>20%,0.6989,neutral,14.9565,5.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
702,bj920403,2025-04-17,main_wave,>20%,0.6166,bull_aligned,14.1148,6.0,transition,"('none', False)",order_timeout,14.1148,,,,,,,order_timeout,,14.1148,7.0924,21.0,2.0,0.95,2.0,0.03,,,,,21.0259,8.0,29.5571,0.0,,,,,none
1298,bj920403,2025-06-10,main_wave,>20%,0.4145,neutral,17.7845,5.0,transition,"('none', False)",simulated,17.7845,25.5217,5.0,30.1156,22.9695,25.4,20.0,expire,-0.004768,17.7845,5.7402,22.0,2.0,0.95,2.0,0.03,,,,,23.3,7.0,28.0583,0.0,23.3,7.0,26.57,18.0,60m
1312,bj920403,2025-06-11,main_wave,>20%,0.42,neutral,17.8168,5.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
555,bj920729,2025-04-07,high_trap,>20%,1.0,bull_aligned,6.4554,6.0,transition,"('none', False)",order_timeout,6.4554,,,,,,,order_timeout,,6.4554,1.9335,16.0,1.973,0.95,2.0,0.03,,,,,8.3002,15.0,12.8303,0.0,,,,,none
579,bj920729,2025-04-08,high_trap,>20%,1.0,bull_aligned,6.4554,6.0,transition,"('none', False)",order_timeout,6.4554,,,,,,,order_timeout,,6.4554,1.9335,16.0,1.973,0.95,2.0,0.03,,,,,8.3002,14.0,12.1888,0.0,,,,,none
556,bj920505,2025-04-07,main_wave,3~5%,0.6479,neutral,21.564,6.0,transition,"('none', False)",order_timeout,21.564,,,,,,,order_timeout,,21.564,7.256,19.0,2.0,0.95,2.0,0.03,,,,,29.1214,0.0,53.0447,1.0,,,,,none
570,bj920505,2025-04-08,main_wave,15~20%,0.6479,neutral,21.564,6.0,transition,"('none', False)",order_timeout,21.564,,,,,,,order_timeout,,21.564,7.256,19.0,2.0,0.95,2.0,0.03,,,,,32.7989,14.0,53.0447,0.0,,,,,none
588,bj920505,2025-04-09,main_wave,>20%,0.6834,neutral,21.4411,6.0,transition,"('none', False)",order_timeout,21.4411,,,,,,,order_timeout,,21.4411,7.4905,19.0,2.0,0.95,2.0,0.03,,,,,32.7989,13.0,50.1922,0.0,,,,,none
622,bj920505,2025-04-10,high_trap,>20%,1.0,bull_aligned,21.1696,6.0,transition,"('none', False)",order_timeout,21.1696,,,,,,,order_timeout,,21.1696,7.9776,19.0,2.0,0.95,2.0,0.03,,,,,32.7989,12.0,55.4599,21.0,,,,,none
629,bj920505,2025-04-11,high_trap,15~20%,0.8725,bull_aligned,20.8655,6.0,transition,"('none', False)",order_timeout,20.8655,,,,,,,order_timeout,,20.8655,8.5654,20.0,2.0,0.95,2.0,0.03,,,,,32.7989,11.0,55.4599,20.0,,,,,none
682,bj920505,2025-04-16,high_zone,15~20%,0.7068,bull_aligned,20.5487,6.0,transition,"('none', False)",order_timeout,20.5487,,,,,,,order_timeout,,20.5487,10.5939,20.0,2.0,0.95,1.5,0.03,,,,,32.7989,8.0,55.4599,17.0,,,,,none
1287,bj920505,2025-06-09,high_zone,5~10%,0.777,bull_aligned,30.0799,6.0,transition,"('none', False)",order_timeout,30.0799,,,,,,,order_timeout,,30.0799,13.8311,18.0,2.0,0.95,1.5,0.03,,,,,53.8678,0.0,88.3169,3.0,,,,,none
1290,bj920505,2025-06-10,high_zone,0~3%,0.777,bull_aligned,30.0799,6.0,transition,"('none', False)",order_timeout,30.0799,,,,,,,order_timeout,,30.0799,13.8311,18.0,2.0,0.95,1.5,0.03,,,,,57.3586,6.0,88.3169,2.0,,,,,none
1307,bj920505,2025-06-11,high_trap,>20%,0.9085,bull_aligned,30.3025,6.0,transition,"('none', False)",order_timeout,30.3025,,,,,,,order_timeout,,30.3025,14.0347,18.0,2.0,0.95,2.0,0.03,,,,,57.3586,5.0,88.3169,1.0,,,,,none
1325,bj920505,2025-06-12,high_trap,>20%,0.8477,bull_aligned,30.3997,6.0,transition,"('none', False)",order_timeout,30.3997,,,,,,,order_timeout,,30.3997,14.5486,18.0,2.0,0.95,2.0,0.03,,,,,57.3586,4.0,88.3169,0.0,,,,,none
1343,bj920505,2025-06-13,high_trap,15~20%,0.9989,bull_aligned,30.0645,6.0,transition,"('none', False)",order_timeout,30.0645,,,,,,,order_timeout,,30.0645,15.3468,19.0,2.0,0.95,2.0,0.03,,,,,57.3586,3.0,85.6539,19.0,,,,,none
1453,bj920505,2025-06-23,main_wave,3~5%,0.597,bull_aligned,32.9818,6.0,transition,"('none', False)",order_timeout,32.9818,,,,,,,order_timeout,,32.9818,20.6018,19.0,2.0,0.95,2.0,0.03,,,,,61.1386,2.0,85.6539,13.0,,,,,none
1521,bj920505,2025-06-27,main_wave,5~10%,0.6505,bull_aligned,35.5712,6.0,transition,"('none', False)",order_timeout,35.5712,,,,,,,order_timeout,,35.5712,21.3752,18.0,2.0,0.95,2.0,0.03,,,,,64.4299,21.0,85.6539,9.0,,,,,none
1541,bj920505,2025-06-30,high_zone,10~15%,0.7125,bull_aligned,37.794,6.0,transition,"('none', False)",order_timeout,37.794,,,,,,,order_timeout,,37.794,21.3636,17.0,2.0,0.95,1.5,0.03,,,,,63.8315,21.0,85.6539,8.0,,,,,none
1643,bj920505,2025-07-07,high_zone,10~15%,0.7219,neutral,42.5144,6.0,transition,"('none', False)",order_timeout,42.5144,,,,,,,order_timeout,,42.5144,21.4267,16.0,2.0,0.95,1.5,0.03,,,,,62.2955,19.0,85.6539,3.0,,,,,none
2737,bj920505,2025-10-13,main_wave,>20%,0.4045,neutral,46.5044,3.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
2754,bj920505,2025-10-14,main_wave,>20%,0.4045,neutral,46.5044,3.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
2773,bj920505,2025-10-15,main_wave,15~20%,0.6696,neutral,46.7423,5.0,transition,"('none', False)",order_timeout,46.7423,,,,,,,order_timeout,,46.7423,10.6425,16.0,2.0,0.95,2.0,0.03,,,,,49.3697,19.0,64.8289,10.0,,,,,none
2803,bj920505,2025-10-16,main_wave,10~15%,0.541,neutral,46.6845,4.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
2979,bj920505,2025-10-30,main_wave,15~20%,0.3227,neutral,45.302,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
559,bj920305,2025-04-07,main_wave,>20%,0.3947,neutral,26.4939,4.0,transition,"('none', False)",order_timeout,26.4939,,,,,,,order_timeout,,26.4939,10.1494,20.0,2.0,0.95,2.0,0.03,,,,,11.47,16.0,29.5,9.0,,,,,none
581,bj920305,2025-04-08,main_wave,>20%,0.3947,neutral,26.4939,4.0,transition,"('none', False)",simulated,26.4939,28.3103,3.0,33.4062,25.4793,27.48,5.0,ma_support_break,-0.02933,26.4939,10.1494,20.0,2.0,0.95,2.0,0.03,,,,,11.47,15.0,29.5,8.0,26.97,5.0,29.43,4.0,60m
893,bj920305,2025-05-06,abyss_bottom,10~15%,0.012,bear_aligned,22.625,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
903,bj920305,2025-05-07,abyss_bottom,15~20%,0.012,bear_aligned,22.625,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
923,bj920305,2025-05-08,abyss_bottom,15~20%,0.0306,bear_aligned,22.1554,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1052,bj920305,2025-05-19,abyss_bottom,>20%,0.0144,bear_aligned,17.0649,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1258,bj920305,2025-06-06,abyss_bottom,>20%,0.0081,bear_aligned,11.8816,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1387,bj920305,2025-06-17,abyss_bottom,10~15%,0.0014,bear_aligned,11.1322,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1490,bj920305,2025-06-25,abyss_bottom,0~3%,0.0069,bear_aligned,10.0361,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1510,bj920305,2025-06-26,abyss_bottom,10~15%,0.0102,bear_aligned,9.8285,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1525,bj920305,2025-06-27,abyss_bottom,10~15%,0.0583,neutral,9.7759,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1584,bj920305,2025-07-02,abyss_bottom,3~5%,0.0726,neutral,9.2703,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1599,bj920305,2025-07-03,abyss_bottom,0~3%,0.0611,neutral,9.3332,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1613,bj920305,2025-07-04,abyss_bottom,10~15%,0.0994,neutral,9.3752,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1716,bj920305,2025-07-14,abyss_bottom,0~3%,0.1733,neutral,9.4395,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1736,bj920305,2025-07-15,abyss_bottom,5~10%,0.1733,neutral,9.4395,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1750,bj920305,2025-07-16,abyss_bottom,>20%,0.1229,neutral,9.4845,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1805,bj920305,2025-07-21,bottom_start,>20%,0.2095,bull_aligned,9.7736,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1921,bj920305,2025-07-30,abyss_bottom,10~15%,0.1501,neutral,9.2753,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1938,bj920305,2025-07-31,abyss_bottom,>20%,0.1253,neutral,9.3272,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
2014,bj920305,2025-08-06,bottom_start,10~15%,0.2,bull_aligned,9.3445,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
2088,bj920305,2025-08-12,abyss_bottom,15~20%,0.17,neutral,9.6949,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
2687,bj920305,2025-09-30,abyss_bottom,5~10%,0.119,bear_aligned,11.8241,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
3236,bj920305,2025-11-21,abyss_bottom,>20%,0.1781,bear_aligned,9.6315,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
561,bj920275,2025-04-07,main_wave,10~15%,0.669,neutral,6.732,6.0,transition,"('none', False)",order_timeout,6.732,,,,,,,order_timeout,,6.732,2.6595,15.0,2.0,0.95,2.0,0.03,,,,,9.2528,14.0,13.3046,2.0,,,,,none
584,bj920275,2025-04-08,main_wave,>20%,0.669,neutral,6.732,6.0,transition,"('none', False)",simulated,6.732,11.2206,11.0,13.2403,10.0985,10.0985,13.0,sl,-0.100001,6.732,2.6595,15.0,2.0,0.95,2.0,0.03,,,,,9.2528,13.0,13.3046,1.0,9.2528,13.0,11.9573,11.0,60m
750,bj920275,2025-04-21,main_wave,>20%,0.6832,bull_aligned,6.6413,6.0,transition,"('none', False)",order_timeout,6.6413,,,,,,,order_timeout,,6.6413,3.8147,17.0,2.0,0.95,2.0,0.03,,,,,9.2528,4.0,14.1962,17.0,,,,,none
799,bj920275,2025-04-24,high_zone,15~20%,0.7303,bull_aligned,6.7929,6.0,transition,"('none', False)",order_timeout,6.7929,,,,,,,order_timeout,,6.7929,3.8473,17.0,2.0,0.95,1.5,0.03,,,,,9.2528,1.0,14.1962,14.0,,,,,none
1020,bj920275,2025-05-15,main_wave,5~10%,0.6128,neutral,7.5376,6.0,transition,"('none', False)",order_timeout,7.5376,,,,,,,order_timeout,,7.5376,3.2234,19.0,2.0,0.95,2.0,0.03,,,,,10.6164,11.0,14.1962,2.0,,,,,none
2354,bj920275,2025-09-02,main_wave,>20%,0.6213,neutral,8.9712,5.0,transition,"('none', False)",simulated,8.9712,10.9988,9.0,12.9786,9.8989,10.2379,13.0,ma_support_break,-0.069178,8.9712,1.3478,20.0,1.545,0.95,2.0,0.03,,,,,9.0229,20.0,12.2895,0.0,10.1483,13.0,11.2538,9.0,60m
2387,bj920275,2025-09-04,main_wave,>20%,0.6817,bull_aligned,8.9501,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
564,sz300967,2025-04-07,high_trap,10~15%,0.8235,bull_aligned,10.9652,6.0,transition,"('none', False)",order_timeout,10.9652,,,,,,,order_timeout,,10.9652,3.5962,16.0,2.0,0.95,2.0,0.03,,,,,18.0389,15.0,26.7708,1.0,,,,,none
569,bj920726,2025-04-07,main_wave,0~3%,0.5217,neutral,17.4045,3.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
676,bj920726,2025-04-15,main_wave,10~15%,0.6278,bull_aligned,17.0317,6.0,transition,"('none', False)",order_timeout,17.0317,,,,,,,order_timeout,,17.0317,6.0405,20.0,2.0,0.95,2.0,0.03,,,,,21.4067,8.0,29.4639,1.0,,,,,none
683,bj920726,2025-04-16,main_wave,15~20%,0.6302,bull_aligned,16.9758,6.0,transition,"('none', False)",order_timeout,16.9758,,,,,,,order_timeout,,16.9758,6.2424,19.0,2.0,0.95,2.0,0.03,,,,,21.4067,7.0,29.4639,0.0,,,,,none
704,bj920726,2025-04-17,main_wave,>20%,0.6824,bull_aligned,16.93,6.0,transition,"('none', False)",order_timeout,16.93,,,,,,,order_timeout,,16.93,6.406,19.0,2.0,0.95,2.0,0.03,,,,,21.4067,6.0,27.353,0.0,,,,,none
3527,bj920726,2025-12-16,main_wave,10~15%,0.379,bull_aligned,16.1142,5.0,transition,"('none', False)",order_timeout,16.1142,,,,,,,order_timeout,,16.1142,5.5861,19.0,2.0,0.95,2.0,0.03,,,,,20.0727,11.0,24.9611,21.0,,,,,none
3537,bj920726,2025-12-17,main_wave,10~15%,0.379,bull_aligned,16.1067,5.0,transition,"('none', False)",order_timeout,16.1067,,,,,,,order_timeout,,16.1067,5.6627,19.0,2.0,0.95,2.0,0.03,,,,,20.0727,10.0,28.4329,21.0,,,,,none
