position_ratio,zone_tag,trend_tag,bbi_value,ma13,ma55,ma13_slope,atr20,atr20_pct,vol_tag,golden_trend_t0,gt_n,gt_k,gt_offset,last_close,ma30,ma45,ma90,ma150,ma240,dist_ma30,dist_ma90,dist_ma150,dist_ma240,slope_ma30,slope_ma90,slope_ma240,support_score,ma_zone,macd_hist,macd_hist_slope,macd_hist_accel,rsi_value,rsi_slope,kdj_j,kdj_j_slope,kdj_k,signal_idx,stock_code,t0_date,data_source,pre_bars
0.5651,main_wave,bull_aligned,22.6827,22.1668,21.2476,1.0457,1.6543,0.0698,high,16.6001,22.0,2.0,0.95,23.702,21.7039,21.1567,20.1685,20.4019,,0.0921,0.1752,0.1618,,0.033313,0.012838,0.0,6.0,transition,0.5213,-0.5329,-1.5958,58.26,3.0183,47.43,-30.681,51.19,3881,bj920299,2026-01-19,60m,201
0.873,high_trap,bull_aligned,70.8113,74.2535,53.6179,10.6426,5.1669,0.0638,high,48.6915,15.0,2.0,0.95,80.9403,61.0138,55.3319,49.7809,44.2926,,0.3266,0.6259,0.8274,,0.101395,0.045577,0.0,6.0,transition,-0.7202,-3.2196,-1.7121,70.62,-10.8938,76.94,-12.1436,77.89,3882,sh603667,2026-01-19,60m,201
0.7072,high_zone,bull_aligned,24.3394,25.0992,15.7895,4.13,2.1365,0.0833,high,15.7454,15.0,2.0,0.98,25.66,19.7917,16.8407,13.9311,12.5033,,0.2965,0.8419,1.0523,,0.169789,0.071835,0.0,6.0,transition,-0.6299,-2.0971,-2.4011,61.1,-27.6332,60.2,-22.5593,73.2,3883,sh600879,2026-01-19,60m,201
0.8167,high_trap,bull_aligned,140.1532,151.9431,109.4825,17.6985,11.404,0.074,high,94.4455,16.0,2.0,0.95,154.2,123.8273,112.8422,102.182,93.5673,,0.2453,0.5091,0.648,,0.074402,0.0417,0.0,6.0,transition,-3.7895,-2.5986,1.9208,66.97,-2.9364,77.23,-0.4364,75.8,3884,sz301225,2026-01-19,60m,201
0.5832,main_wave,neutral,64.8727,68.7554,42.434,12.1477,8.302,0.1292,high,33.6562,17.0,2.0,0.95,64.24,53.3483,46.1256,35.0172,30.0849,,0.2042,0.8345,1.1353,,0.12321,0.081068,0.0,6.0,transition,-4.5292,-7.9841,-4.1768,55.24,-25.8163,37.36,-26.7629,52.48,3885,sh688523,2026-01-19,60m,201
0.7739,high_zone,bull_aligned,56.7559,61.9243,39.1137,9.2037,5.6748,0.0903,high,34.8562,16.0,2.0,0.95,62.8455,47.6752,41.1162,35.504,30.8782,,0.3182,0.7701,1.0353,,0.135531,0.05387,0.0,6.0,transition,-2.0998,-2.373,-1.1449,66.42,-13.1218,66.14,-8.3235,70.55,3886,sz300503,2026-01-19,60m,201
1.0,high_trap,bull_aligned,10.4906,10.4409,9.3812,1.0023,0.5204,0.0374,medium,8.5054,20.0,1.487,0.98,13.8971,9.4781,9.459,9.3586,8.754,,0.4662,0.485,0.5875,,0.043386,0.021608,0.0,6.0,transition,0.9248,0.72,0.6742,90.11,25.0514,102.92,5.4004,98.92,3887,sh600058,2026-01-19,60m,191
1.0,high_trap,bull_aligned,14.87,14.5754,13.8786,0.6992,0.6335,0.0337,medium,12.697,19.0,1.464,0.98,18.82,14.137,13.9505,13.6711,13.0777,,0.3313,0.3766,0.4391,,0.027672,0.012883,0.0,6.0,transition,1.1689,1.0524,0.8805,83.79,28.7233,110.08,36.4257,95.54,3888,sh600785,2026-01-19,60m,201
0.4781,main_wave,bull_aligned,8.7294,8.3738,7.0944,1.6204,0.8421,0.0865,high,5.6712,21.0,2.0,0.95,9.7339,7.3455,7.1204,7.0547,7.308,,0.3251,0.3798,0.3319,,0.10914,0.027465,0.0,6.0,transition,0.7146,-0.1871,-1.0366,59.23,-7.7507,45.04,-33.5717,63.74,3889,bj920021,2026-01-20,60m,200
0.152,abyss_bottom,neutral,13.2555,13.1735,13.4816,0.2458,0.4233,0.0316,medium,11.6582,18.0,1.5,0.95,13.3987,12.9676,13.1491,14.1814,14.8442,,0.0332,-0.0552,-0.0974,,0.009295,-0.006605,0.0,2.0,bottom,0.0892,-0.1575,-0.2939,53.7,-2.0619,50.19,-25.1876,61.05,3890,bj920471,2026-01-20,60m,200
0.5115,main_wave,bull_aligned,15.6011,15.1863,14.5378,1.4505,1.1737,0.0624,high,11.7254,22.0,2.0,0.95,18.8068,14.4082,14.3128,14.7366,15.3121,,0.3053,0.2762,0.2282,,0.048194,0.007354,0.0,6.0,transition,1.2601,0.4709,-0.2141,85.58,31.1417,59.67,-22.4169,63.09,3891,bj920046,2026-01-20,60m,200
1.0,high_trap,bull_aligned,5.796,5.7569,5.6329,0.12,0.2025,0.0314,medium,4.9706,21.0,1.503,0.95,6.45,5.6643,5.6122,5.4252,5.3515,,0.1387,0.1889,0.2053,,0.016389,0.006244,0.0,6.0,transition,0.1423,0.074,0.0464,77.41,17.5435,97.4,13.7282,87.57,3892,sz002358,2026-01-20,60m,200
0.3354,main_wave,neutral,46.056,47.56,38.4647,4.6831,5.299,0.1196,high,31.3761,20.0,2.0,0.95,44.29,40.4803,38.5278,38.2974,38.3465,,0.0941,0.1565,0.155,,0.062504,0.010416,0.0,6.0,transition,-2.5247,-3.7359,0.1947,51.21,-12.0174,26.97,-19.8901,38.35,3893,bj920199,2026-01-20,60m,200
0.4119,main_wave,bull_aligned,73.5217,70.9823,63.1099,12.2666,7.1363,0.0896,high,48.7904,22.0,2.0,0.95,79.6588,63.4042,64.0145,62.1482,65.3978,,0.2564,0.2818,0.2181,,0.073493,0.022835,0.0,6.0,transition,4.8128,-2.2764,-8.2458,56.8,-5.9961,38.54,-44.832,55.76,3894,bj920227,2026-01-20,60m,200
0.7181,high_zone,bull_aligned,18.2752,17.1108,12.4587,6.1654,1.6085,0.0602,high,10.5765,21.0,1.515,0.95,26.7,13.2273,12.5204,12.1874,12.8143,,1.0185,1.1908,1.0836,,0.239172,0.06031,0.0,6.0,transition,3.8368,0.733,-1.612,72.39,-16.5124,74.27,-36.2917,85.53,3895,sz300986,2026-01-20,60m,197
0.9882,high_trap,neutral,6.9368,6.7738,6.8849,0.1762,0.3105,0.0381,medium,5.7384,21.0,1.941,0.95,8.16,6.97,6.9962,6.5782,6.3548,,0.1707,0.2405,0.2841,,-0.0134,0.007676,0.0,5.0,transition,0.3326,0.1842,0.0918,71.04,22.6153,98.88,63.5336,62.75,3896,sz300215,2026-01-20,60m,200
0.5651,main_wave,bull_aligned,22.6827,22.1668,21.2476,1.0457,1.6543,0.0698,high,16.6001,22.0,2.0,0.95,23.702,21.7039,21.1567,20.1685,20.4019,,0.0921,0.1752,0.1618,,0.033313,0.012838,0.0,6.0,transition,0.5213,-0.5329,-1.5958,58.26,3.0183,47.43,-30.681,51.19,3897,bj920299,2026-01-20,60m,200
0.8647,high_trap,bull_aligned,67.1965,69.2285,54.0807,4.6292,4.207,0.0598,medium,51.0794,13.0,2.0,0.95,70.31,62.1137,56.6433,48.7669,41.5294,,0.132,0.4418,0.693,,0.05593,0.045934,0.0,6.0,transition,-1.2505,-1.8682,-2.0508,61.47,-6.1804,67.88,-20.0004,72.92,3898,sh603286,2026-01-20,60m,200
0.4426,main_wave,bull_aligned,22.2718,21.8439,21.5614,0.3208,1.2256,0.0518,medium,17.2165,22.0,2.0,0.95,23.6742,21.9685,21.8134,20.8279,20.8377,,0.0776,0.1367,0.1361,,0.011731,0.004332,0.0,6.0,transition,0.4199,0.0069,-0.3275,60.56,5.3195,69.92,15.8773,57.88,3899,bj920726,2026-01-20,60m,200
0.5739,main_wave,bull_aligned,15.3959,15.5315,10.4464,4.1838,1.629,0.1,high,8.0928,19.0,2.0,0.95,16.29,11.7257,11.0616,8.918,8.0511,,0.3893,0.8266,1.0233,,0.152966,0.084241,0.0,6.0,transition,0.1017,-2.1376,-2.9859,60.26,-28.5826,45.09,-38.9503,63.89,3900,sz300058,2026-01-20,60m,200
0.3039,main_wave,bull_aligned,29.1229,28.8939,28.8157,1.0679,1.6186,0.0528,medium,23.2144,21.0,2.0,0.95,30.6348,27.7795,28.0706,31.3457,30.6846,,0.1028,-0.0227,-0.0016,,0.024075,-0.009021,0.0,3.0,bottom,0.446,-0.3116,-0.4892,58.39,-4.8992,66.35,-9.5381,70.65,3901,bj920914,2026-01-20,60m,200
0.5557,main_wave,neutral,26.0466,25.539,25.8674,-0.2988,1.2709,0.0439,medium,21.642,20.0,2.0,0.95,28.9643,26.387,26.065,25.0955,24.367,,0.0977,0.1542,0.1887,,-0.005019,0.002403,0.0,5.0,transition,0.8539,0.9049,0.6513,65.38,19.6019,69.73,57.2674,43.71,3902,bj920706,2026-01-20,60m,200
0.7153,high_zone,bull_aligned,23.7932,23.9869,21.2267,1.7469,1.68,0.0665,high,17.4346,18.0,1.969,0.95,25.27,21.8843,21.1027,21.8448,20.9894,,0.1547,0.1568,0.2039,,0.05139,0.010065,0.0,6.0,transition,-0.0321,-0.7903,-0.4394,62.4,-13.6271,69.14,-0.5349,71.08,3903,bj920751,2026-01-20,60m,200
0.6896,main_wave,bull_aligned,16.3036,16.01,14.39,1.9346,0.9145,0.0458,medium,12.2787,21.0,1.756,0.95,19.97,14.5193,14.2589,13.9601,13.7005,,0.3754,0.4305,0.4576,,0.068908,0.021355,0.0,6.0,transition,1.3346,0.5588,0.2737,76.23,6.964,73.08,-27.3252,82.7,3904,sz002112,2026-01-20,60m,200
0.7686,high_zone,neutral,4.0682,4.0454,4.0767,0.1285,0.1205,0.0263,low,3.5542,19.0,1.487,0.95,4.58,3.9623,4.0078,4.0701,3.9875,,0.1559,0.1253,0.1486,,0.011143,0.006291,0.0,6.0,transition,0.1305,0.0557,0.0217,77.78,23.3483,100.18,7.3328,90.57,3905,sh601616,2026-01-20,60m,200
0.264,bottom_start,bull_aligned,24.9143,24.7475,24.7467,0.5212,0.941,0.0354,medium,21.443,21.0,1.679,0.95,26.5723,24.2455,24.4149,26.1629,27.7006,,0.096,0.0156,-0.0407,,0.009388,-0.012675,0.0,3.0,transition,0.4356,0.1439,0.2355,67.06,10.6579,88.41,27.2464,77.66,3906,bj920526,2026-01-20,60m,200
0.9216,high_trap,bull_aligned,105.8967,109.0586,70.3979,16.3701,10.0872,0.0726,high,66.0057,16.0,2.0,0.98,138.9144,85.0581,74.1072,64.8193,60.5083,,0.6332,1.1431,1.2958,,0.165962,0.060776,0.0,6.0,transition,4.8898,1.9712,5.7143,83.79,-7.8263,93.07,9.8801,92.44,3907,sz301611,2026-01-20,60m,200
0.1468,abyss_bottom,neutral,13.2626,13.2384,13.4543,0.2634,0.4198,0.0314,medium,11.6808,18.0,1.492,0.95,13.359,12.9958,13.1118,14.1593,14.8192,,0.028,-0.0565,-0.0985,,0.009197,-0.007137,0.0,2.0,bottom,0.0295,-0.222,-0.3173,52.83,-9.5216,47.65,-25.4438,57.07,3908,bj920471,2026-01-21,60m,200
1.0,high_trap,bull_aligned,16.5979,16.0293,14.7194,2.2575,1.5227,0.0623,high,11.5682,22.0,2.0,0.95,24.4408,14.7858,14.5147,14.832,15.3658,,0.653,0.6478,0.5906,,0.073561,0.014774,0.0,6.0,transition,2.1312,0.9382,-0.1089,93.04,32.4079,98.29,8.2475,81.54,3909,bj920046,2026-01-21,60m,200
0.2659,bottom_start,bull_aligned,13.7026,13.7146,13.506,0.7162,0.541,0.0376,medium,11.5546,21.0,1.58,0.95,14.4,13.063,13.1811,14.3313,15.1165,,0.1024,0.0048,-0.0474,,0.019511,-0.007266,0.0,4.0,transition,0.1959,-0.0953,0.0498,61.27,-5.7751,71.11,4.3273,73.55,3910,bj920427,2026-01-21,60m,200
0.7899,high_zone,bull_aligned,19.5567,18.5031,12.7536,6.8292,1.9195,0.0676,high,10.9463,20.0,1.618,0.95,28.4,13.8097,12.8889,12.3631,12.9095,,1.0565,1.2972,1.1999,,0.258513,0.069566,0.0,6.0,transition,3.0021,-1.0744,-3.7239,74.2,-18.4001,73.36,-33.437,82.26,3911,sz300986,2026-01-21,60m,197
0.8576,high_trap,bull_aligned,50.027,51.2308,34.0356,12.4046,3.911,0.064,high,30.4279,17.0,2.0,0.95,61.08,38.802,35.8478,29.5014,24.3198,,0.5741,1.0704,1.5115,,0.158073,0.087459,0.0,6.0,transition,1.0355,-5.2422,-7.0548,69.8,-19.2048,74.45,-27.2637,80.82,3912,sz002718,2026-01-21,60m,195
0.9452,high_trap,bull_aligned,129.1982,133.32,101.2705,9.1008,10.7365,0.0744,high,89.8731,14.0,2.0,0.95,144.3,119.9757,105.6891,97.1778,88.578,,0.2027,0.4849,0.6291,,0.088419,0.023792,0.0,6.0,transition,0.7099,3.5559,9.0743,67.21,1.9062,93.66,27.7592,87.44,3913,sz301486,2026-01-21,60m,190
0.78,high_zone,bull_aligned,153.692,155.4692,94.8367,33.8415,19.2745,0.1016,high,74.6749,17.0,2.0,0.95,189.7,118.3343,101.0096,79.9742,68.0751,,0.6031,1.372,1.7866,,0.214067,0.099633,0.0,6.0,transition,2.7413,-17.3143,-26.2256,69.33,-18.955,69.43,-19.6392,73.74,3914,sh688031,2026-01-21,60m,200
0.7655,high_zone,bull_aligned,118.2082,128.5637,71.8025,13.7918,15.3946,0.1243,high,63.5708,16.0,2.0,0.95,123.8571,100.0888,79.9654,55.1049,42.6348,,0.2375,1.2477,1.9051,,0.159778,0.111922,0.0,6.0,transition,-8.296,-7.6939,-4.5021,59.43,-23.0501,58.0,-21.8013,66.39,3915,sz301232,2026-01-21,60m,200
0.9512,high_trap,bull_aligned,65.7243,65.0662,52.4625,6.3099,4.5399,0.0555,medium,45.3534,16.0,2.0,0.95,81.8,57.6913,53.2933,51.0085,42.0925,,0.4179,0.6037,0.9433,,0.10087,0.043929,0.0,6.0,transition,4.0345,1.1214,-2.1507,83.24,11.4199,93.67,-4.7393,93.39,3916,sh603090,2026-01-21,60m,200
0.9644,high_trap,bull_aligned,107.6328,109.472,81.9366,14.5093,7.2121,0.05,medium,74.5616,15.0,1.961,0.95,144.2727,91.8479,83.6211,79.1882,71.8675,,0.5708,0.8219,1.0075,,0.112116,0.037948,0.0,6.0,transition,7.7427,6.582,9.3097,88.81,6.5073,96.8,6.0339,95.39,3917,sz300567,2026-01-21,60m,200
0.6532,main_wave,bull_aligned,9.1853,9.6715,8.0522,0.7169,0.7345,0.0785,high,6.7083,18.0,2.0,0.95,9.36,8.4383,8.094,7.8628,7.1288,,0.1092,0.1904,0.313,,0.053475,0.014436,0.0,6.0,transition,-0.2462,-0.3348,-0.488,55.56,-8.8772,49.59,-26.4714,55.77,3918,sh603608,2026-01-21,60m,194
0.8952,high_trap,bull_aligned,71.7085,69.5077,62.6778,7.9031,4.6805,0.052,medium,50.5583,20.0,2.0,0.95,90.07,64.6653,62.3527,62.2809,55.3219,,0.3929,0.4462,0.6281,,0.077576,0.029973,0.0,6.0,transition,6.4217,2.2841,-1.8495,80.57,32.8296,88.44,-6.2403,86.77,3919,sz300842,2026-01-21,60m,200
1.0,high_trap,bull_aligned,72.463,76.6613,54.4373,10.7739,5.3985,0.0606,high,49.5588,15.0,2.0,0.95,89.0353,62.4545,56.3001,50.3267,44.6477,,0.4256,0.7691,0.9942,,0.102885,0.046975,0.0,6.0,transition,0.7982,0.1013,2.7124,75.83,-6.9726,99.52,25.7629,88.95,3920,sh603667,2026-01-21,60m,200
0.9182,high_trap,bull_aligned,23.2777,22.7373,21.4292,1.5299,1.8613,0.0667,high,16.5707,21.0,2.0,0.95,27.9023,22.0113,21.2801,20.2616,20.4463,,0.2676,0.3771,0.3647,,0.044086,0.016045,0.0,6.0,transition,1.0851,-0.0963,-1.1247,70.55,10.5755,90.85,11.6697,71.96,3921,bj920299,2026-01-21,60m,200
0.9464,high_trap,bull_aligned,19.4685,20.5538,15.0298,1.9838,1.515,0.0648,high,13.5733,15.0,2.0,0.95,23.39,16.937,15.4533,14.6376,12.7389,,0.381,0.5979,0.8361,,0.088939,0.017298,0.0,6.0,transition,0.3081,0.4486,0.8241,75.58,2.3521,96.29,5.0482,93.46,3922,sh603626,2026-01-21,60m,200
0.4176,main_wave,bull_aligned,34.8515,34.5946,32.2913,3.2577,2.4235,0.0673,high,27.0416,22.0,1.765,0.95,36.02,31.98,31.8211,33.7437,36.6333,,0.1263,0.0675,-0.0167,,0.040948,0.000333,0.0,5.0,transition,0.3277,-2.2953,-3.7655,56.57,-12.8627,30.72,-50.7895,49.04,3923,bj920088,2026-01-21,60m,200
0.8802,high_trap,bull_aligned,148.6381,157.6015,95.8518,19.9508,13.1385,0.0773,high,92.1873,15.0,2.0,0.95,170.0,118.275,102.6331,79.132,63.4048,,0.4373,1.1483,1.6812,,0.156249,0.09745,0.0,6.0,transition,-2.3519,-4.1627,0.0118,74.87,-5.7922,84.41,-6.036,87.1,3924,sh688125,2026-01-21,60m,200
0.0,abyss_bottom,bear_aligned,2.9314,2.8085,4.2393,-0.2592,0.166,0.0703,high,2.7369,12.0,1.629,0.95,2.36,3.3017,3.8929,4.9037,5.4835,,-0.2852,-0.5187,-0.5696,,-0.084058,-0.044285,0.0,0.0,bottom,-0.0371,-0.1222,-0.0414,24.75,-11.0902,-3.62,-9.068,1.43,3925,sh600696,2026-01-22,60m,199
0.7022,high_zone,bull_aligned,9.1519,8.9859,7.2266,1.7141,0.9744,0.0857,high,5.6503,20.0,2.0,0.95,11.3711,7.6244,7.2841,7.1257,7.3447,,0.4914,0.5958,0.5482,,0.112779,0.029785,0.0,6.0,transition,0.3666,-0.9298,-1.6576,65.72,-22.6642,61.65,-12.4634,63.13,3926,bj920021,2026-01-22,60m,200
0.8563,high_trap,bull_aligned,48.7141,49.2665,40.7218,6.4147,3.8483,0.0684,high,33.0613,18.0,2.0,0.95,56.2781,42.5612,40.6914,40.894,42.1564,,0.3223,0.3762,0.335,,0.084217,0.015933,0.0,6.0,transition,1.647,-0.7803,-1.7387,71.74,-8.4454,87.54,13.9141,85.58,3927,bj920394,2026-01-22,60m,200
0.675,main_wave,bull_aligned,13.6449,13.5896,13.498,0.5634,0.598,0.0344,medium,11.6462,21.0,1.592,0.95,17.3588,13.1489,13.1733,14.1729,14.8225,,0.3202,0.2248,0.1711,,0.01892,-0.005024,0.0,4.0,transition,0.7423,0.5754,0.6504,82.89,22.4327,95.29,37.7252,78.53,3928,bj920471,2026-01-22,60m,200
0.7767,high_zone,bull_aligned,17.7016,17.0832,14.9486,3.033,1.932,0.0711,high,11.3907,22.0,2.0,0.95,27.1631,15.2442,14.7822,14.9524,15.4388,,0.7819,0.8166,0.7594,,0.096679,0.021652,0.0,6.0,transition,2.8349,1.502,0.3949,94.52,13.08,85.84,-7.9268,79.5,3929,bj920046,2026-01-22,60m,200
0.2236,bottom_start,bull_aligned,13.7443,13.8469,13.4845,0.7215,0.5495,0.0392,medium,11.5814,21.0,1.574,0.95,14.02,13.1113,13.1636,14.3088,15.1153,,0.0693,-0.0202,-0.0725,,0.020311,-0.007101,0.0,3.0,bottom,0.0428,-0.2126,0.0147,55.77,-6.0762,57.04,-18.1297,65.91,3930,bj920427,2026-01-22,60m,200
0.5361,main_wave,bull_aligned,43.4308,44.1613,37.4088,3.1864,4.1079,0.0938,high,30.0126,17.0,2.0,0.95,43.7716,40.0182,37.7503,34.2612,31.7369,,0.0938,0.2776,0.3792,,0.05714,0.029857,0.0,6.0,transition,-1.0128,-1.9798,0.7672,53.99,-9.9583,33.62,-5.4924,43.02,3931,bj920640,2026-01-22,60m,200
0.2257,bottom_start,neutral,12.1492,12.0577,12.4456,0.1054,0.3195,0.0256,low,10.9738,17.0,1.33,0.95,12.5,12.1103,12.1951,12.8942,13.3701,,0.0322,-0.0306,-0.0651,,0.000826,-0.007016,0.0,2.0,bottom,0.1229,-0.0068,-0.046,58.0,2.5584,88.6,24.0332,72.78,3932,bj920014,2026-01-22,60m,200
0.4746,main_wave,neutral,11.2796,12.2119,8.1006,-0.7272,1.1422,0.1233,high,8.3845,16.0,2.0,0.95,9.2639,10.7815,8.816,6.922,6.0831,,-0.1408,0.3383,0.5229,,0.086326,0.039839,0.0,5.0,transition,-1.4507,-0.3496,0.7256,41.8,-21.7882,13.98,-34.8372,35.69,3933,sh603601,2026-01-22,60m,200
0.5386,main_wave,neutral,42.6021,44.5754,31.3473,-1.6231,4.2695,0.1276,high,30.2331,15.0,2.0,0.95,33.47,41.411,34.7607,24.8823,20.4054,,-0.1918,0.3451,0.6403,,0.067266,0.063827,0.0,5.0,transition,-4.6676,-2.885,-1.8555,38.92,-23.4936,-5.06,-75.2327,29.25,3934,sh600343,2026-01-22,60m,200
0.7181,high_zone,bull_aligned,90.2502,93.3662,56.2524,6.7031,14.092,0.1458,high,43.8235,17.0,2.0,0.95,96.68,78.8183,61.9291,46.3151,41.2335,,0.2266,1.0874,1.3447,,0.166308,0.083045,0.0,6.0,transition,-3.2349,-0.7837,7.9219,58.33,-3.7101,68.42,8.1126,70.14,3935,bj920576,2026-01-22,60m,200
0.3957,main_wave,bull_aligned,74.7158,74.2959,63.7259,11.7133,7.454,0.0947,high,48.7859,22.0,2.0,0.95,78.7129,64.6827,64.6932,62.4626,65.6086,,0.2169,0.2602,0.1997,,0.074017,0.021566,0.0,6.0,transition,-0.3883,-9.5722,-14.489,55.91,-28.3785,30.28,-34.7424,42.68,3936,bj920227,2026-01-22,60m,200
0.8375,high_trap,bull_aligned,163.4924,167.5954,101.4205,23.9746,17.8495,0.0975,high,93.5425,15.0,2.0,0.95,183.0,133.522,110.2409,88.1559,74.8027,,0.3706,1.0759,1.4464,,0.175566,0.077633,0.0,6.0,transition,-0.223,-5.9013,1.3284,66.82,-12.1924,81.02,0.1041,85.74,3937,sh688270,2026-01-22,60m,200
0.6109,main_wave,neutral,19.8359,20.6746,12.3778,3.3131,1.919,0.1055,high,12.1868,15.0,2.0,0.95,18.19,16.38,13.9924,9.0808,6.9517,,0.1105,1.0031,1.6166,,0.128514,0.131217,0.0,6.0,transition,-1.5366,-3.1759,-3.1918,51.57,-34.9486,32.17,-51.7394,54.61,3938,sh603778,2026-01-22,60m,197
0.5276,main_wave,neutral,63.5262,70.6592,43.8216,7.5662,8.2805,0.1373,high,35.5316,17.0,2.0,0.95,60.3,54.687,47.696,35.9137,30.6619,,0.1026,0.679,0.9666,,0.079327,0.067426,0.0,6.0,transition,-6.0339,-3.3156,6.621,51.36,-12.9474,35.15,-5.0501,45.38,3939,sh688523,2026-01-22,60m,200
0.6284,main_wave,bull_aligned,9.2073,9.303,7.2915,1.4944,1.0193,0.0941,high,5.6678,20.0,2.0,0.95,10.832,7.7678,7.3724,7.1615,7.368,,0.3945,0.5125,0.4701,,0.097156,0.024892,0.0,6.0,transition,0.2134,-0.5012,-0.3141,62.2,-31.1143,61.48,16.4464,62.68,3940,bj920021,2026-01-23,60m,200
0.6566,main_wave,bull_aligned,18.5397,17.973,15.1377,3.5592,2.0806,0.0833,high,11.2241,21.0,2.0,0.95,24.9793,15.6274,14.9962,15.0425,15.5013,,0.5984,0.6606,0.6114,,0.111702,0.025586,0.0,6.0,transition,2.4483,1.1882,0.7173,79.88,-4.7689,68.31,8.6443,72.32,3941,bj920046,2026-01-23,60m,200
0.7186,high_zone,bull_aligned,49.0537,50.196,40.9254,5.8868,3.9748,0.0752,high,33.392,18.0,2.0,0.95,52.8417,43.1021,40.976,40.9908,42.2243,,0.226,0.2891,0.2515,,0.078851,0.015266,0.0,6.0,transition,0.4166,-1.6345,-1.8282,62.79,-23.4253,71.87,-2.2336,78.24,3942,bj920394,2026-01-23,60m,200
1.0,high_trap,bull_aligned,49.0769,49.4292,26.0271,18.5285,3.43,0.0417,medium,29.32,17.0,1.646,0.95,82.25,32.926,27.9567,22.0007,19.6155,,1.498,2.7385,3.1931,,0.340581,0.149247,0.0,6.0,transition,8.1647,1.7239,0.228,96.95,4.1994,100.03,-0.1448,100.0,3943,sz002931,2026-01-23,60m,192
0.6758,main_wave,bull_aligned,14.072,13.9942,13.5456,0.9032,0.7766,0.0435,medium,11.5784,22.0,1.692,0.95,17.855,13.3197,13.2521,14.1774,14.8337,,0.3405,0.2594,0.2037,,0.03051,-0.003697,0.0,4.0,transition,1.1139,1.0247,1.1822,84.23,21.4917,75.17,24.9748,72.66,3944,bj920471,2026-01-23,60m,200
0.671,main_wave,bull_aligned,46.7762,48.4192,38.8829,6.0569,4.5575,0.09,high,30.7965,18.0,2.0,0.95,50.65,41.7683,39.3293,38.3851,37.0203,,0.2126,0.3195,0.3682,,0.078291,0.023054,0.0,6.0,transition,0.7491,-0.965,-2.2968,61.82,3.1651,64.6,-22.5539,69.92,3945,bj920179,2026-01-23,60m,200
1.0,high_trap,bull_aligned,19.9626,19.6431,18.4475,1.5385,0.7435,0.0287,low,16.7432,19.0,1.222,0.95,25.92,18.6973,18.3936,19.0366,18.82,,0.3863,0.3616,0.3773,,0.038818,0.007436,0.0,6.0,transition,1.758,1.3641,1.1151,91.03,23.6184,105.71,20.6582,97.47,3946,sh603078,2026-01-23,60m,195
0.3008,main_wave,bull_aligned,29.5727,30.9921,24.0707,3.8269,3.47,0.1152,high,18.4823,20.0,2.0,0.95,30.1108,25.5681,24.2008,24.3763,26.3147,,0.1777,0.2352,0.1443,,0.074667,0.008622,0.0,6.0,transition,-1.4674,-2.2875,2.2051,54.97,-24.5775,23.07,-0.5982,32.08,3947,bj920207,2026-01-23,60m,200
0.342,main_wave,bull_aligned,73.551,75.5691,63.9982,8.59,7.6619,0.1014,high,48.9348,22.0,2.0,0.95,75.5699,65.2384,65.0195,62.5644,65.6973,,0.1584,0.2079,0.1503,,0.054083,0.014066,0.0,6.0,transition,-2.0304,-6.8432,-4.5668,53.64,-37.2254,27.94,-10.5934,38.41,3948,bj920227,2026-01-23,60m,200
0.0,abyss_bottom,bear_aligned,2.8528,2.7577,4.1742,-0.2677,0.1575,0.0703,high,2.6999,12.0,1.611,0.95,2.24,3.2297,3.8133,4.855,5.4516,,-0.3064,-0.5386,-0.5891,,-0.088094,-0.04594,0.0,0.0,bottom,-0.0624,-0.1003,0.0258,23.17,-9.8535,-2.53,0.4883,0.72,3949,sh600696,2026-01-23,60m,199
0.5229,main_wave,neutral,43.3368,44.6138,37.4837,2.5586,4.1259,0.0952,high,30.3208,17.0,2.0,0.95,43.3238,40.3041,37.8905,34.4284,31.8354,,0.0749,0.2584,0.3609,,0.048838,0.027651,0.0,6.0,transition,-1.4334,-1.5337,1.2608,53.18,-13.0886,30.97,-5.9622,39.34,3950,bj920640,2026-01-23,60m,200
0.6908,main_wave,bull_aligned,14.1817,14.3,13.5385,1.0654,0.75,0.0412,medium,11.5147,21.0,1.668,0.95,18.22,13.2993,13.2458,14.3269,15.1446,,0.37,0.2717,0.2031,,0.032717,-0.004063,0.0,5.0,transition,0.7359,0.4419,0.5437,78.61,18.0583,95.57,14.0709,82.95,3951,bj920427,2026-01-23,60m,200
0.7303,high_zone,bull_aligned,18.0829,17.9931,14.8667,3.0185,1.344,0.0638,high,12.3827,19.0,1.957,0.95,21.06,15.406,14.7122,14.2639,13.8887,,0.367,0.4765,0.5163,,0.098911,0.033732,0.0,6.0,transition,0.9469,-0.3877,-0.9465,69.55,-14.3015,72.95,-0.1285,79.8,3952,sz002112,2026-01-23,60m,200
0.3375,main_wave,neutral,37.6811,37.9362,32.7996,3.5285,3.8935,0.1057,high,25.0746,19.0,2.0,0.95,36.82,34.368,33.0216,32.3431,35.2629,,0.0713,0.1384,0.0442,,0.058726,0.010224,0.0,6.0,transition,-0.7718,-3.2034,-4.7595,51.81,-23.4911,20.35,-35.7915,39.09,3953,bj920169,2026-01-23,60m,200
